"DefaultEcoBoundaryID","DefaultDisturbanceTypeID","DefaultSpeciesTypeID","AnnualOrder","GrowthMultiplier"
16,35,1,15,0.42
16,35,1,16,0.34
16,35,1,17,0.34
16,35,1,18,0.24
16,35,1,19,0.24
16,35,1,20,0.34
16,35,1,21,0.42
16,35,1,22,0.50
16,35,1,23,0.50
16,35,1,24,0.62
16,35,1,25,0.50
16,35,1,26,0.42
16,35,1,27,0.24
16,35,1,28,0.24
16,35,2,1,1.00
16,35,2,2,1.00
16,35,2,3,1.00
16,35,2,4,1.00
16,35,2,5,1.00
16,35,2,6,1.00
16,35,2,7,1.00
16,35,2,8,1.00
16,35,2,9,1.00
16,35,2,10,1.00
16,35,2,11,1.00
16,35,2,12,1.00
16,35,2,13,1.00
16,35,2,14,1.00
16,35,2,15,1.00
16,35,2,16,1.00
16,35,2,17,1.00
16,35,2,18,1.00
16,35,2,19,1.00
16,35,2,20,1.00
16,35,2,21,1.00
16,35,2,22,1.00
16,35,2,23,1.00
16,35,2,24,1.00
16,35,2,25,1.00
16,35,2,26,1.00
16,35,2,27,1.00
16,35,2,28,1.00
16,36,1,1,0.87
16,36,1,2,0.50
16,36,1,3,0.34
16,36,1,4,0.34
16,36,1,5,0.42
16,36,1,6,0.50
16,36,1,7,0.74
16,36,1,8,0.87
16,36,1,9,0.87
16,36,1,10,0.92
16,36,1,11,0.92
16,36,1,12,0.92
16,36,1,13,0.92
16,36,1,14,1.00
16,36,1,15,1.00
16,36,1,16,1.00
16,36,1,17,1.00
16,36,1,18,1.00
16,36,1,19,1.00
16,36,1,20,1.00
16,36,1,21,1.00
16,36,1,22,1.00
16,36,1,23,1.00
16,36,1,24,1.00
16,36,1,25,1.00
16,36,1,26,1.00
16,36,1,27,1.00
16,36,1,28,1.00
16,36,2,1,1.00
16,36,2,2,1.00
16,36,2,3,1.00
16,36,2,4,1.00
16,36,2,5,1.00
16,36,2,6,1.00
16,36,2,7,1.00
16,36,2,8,1.00
16,36,2,9,1.00
16,36,2,10,1.00
16,36,2,11,1.00
16,36,2,12,1.00
16,36,2,13,1.00
16,36,2,14,1.00
16,36,2,15,1.00
16,36,2,16,1.00
16,36,2,17,1.00
16,36,2,18,1.00
16,36,2,19,1.00
16,36,2,20,1.00
16,36,2,21,1.00
16,36,2,22,1.00
16,36,2,23,1.00
16,36,2,24,1.00
16,36,2,25,1.00
16,36,2,26,1.00
16,36,2,27,1.00
16,36,2,28,1.00
16,37,1,1,0.87
16,37,1,2,0.62
16,37,1,3,0.42
16,37,1,4,0.34
16,37,1,5,0.34
16,37,1,6,0.42
16,37,1,7,0.50
16,37,1,8,0.62
16,37,1,9,0.62
16,37,1,10,0.62
16,37,1,11,0.50
16,37,1,12,0.42
16,37,1,13,0.34
16,37,1,14,0.34
16,37,1,15,0.50
16,37,1,16,0.74
16,37,1,17,0.87
16,37,1,18,0.92
16,37,1,19,1.00
16,37,1,20,1.00
16,37,1,21,1.00
16,37,1,22,1.00
16,37,1,23,1.00
16,37,1,24,1.00
16,37,1,25,1.00
16,37,1,26,1.00
16,37,1,27,1.00
16,37,1,28,1.00
16,37,2,1,1.00
16,37,2,2,1.00
16,37,2,3,1.00
16,37,2,4,1.00
16,37,2,5,1.00
16,37,2,6,1.00
16,37,2,7,1.00
16,37,2,8,1.00
16,37,2,9,1.00
16,37,2,10,1.00
16,37,2,11,1.00
16,37,2,12,1.00
16,37,2,13,1.00
16,37,2,14,1.00
16,37,2,15,1.00
16,37,2,16,1.00
16,37,2,17,1.00
16,37,2,18,1.00
16,37,2,19,1.00
16,37,2,20,1.00
16,37,2,21,1.00
16,37,2,22,1.00
16,37,2,23,1.00
16,37,2,24,1.00
16,37,2,25,1.00
16,37,2,26,1.00
16,37,2,27,1.00
16,37,2,28,1.00
16,38,1,1,0.74
16,38,1,2,0.50
16,38,1,3,0.34
16,38,1,4,0.24
16,38,1,5,0.14
16,38,1,6,0.14
16,38,1,7,0.14
16,38,1,8,0.24
16,38,1,9,0.42
16,38,1,10,0.62
16,38,1,11,0.87
16,38,1,12,0.92
16,38,1,13,0.92
16,38,1,14,1.00
16,38,1,15,1.00
16,38,1,16,1.00
16,38,1,17,1.00
16,38,1,18,1.00
16,38,1,19,1.00
16,38,1,20,1.00
16,38,1,21,1.00
16,38,1,22,1.00
16,38,1,23,1.00
16,38,1,24,1.00
16,38,1,25,1.00
16,38,1,26,1.00
16,38,1,27,1.00
16,38,1,28,1.00
16,38,2,1,1.00
16,38,2,2,1.00
16,38,2,3,1.00
16,38,2,4,1.00
16,38,2,5,1.00
16,38,2,6,1.00
16,38,2,7,1.00
16,38,2,8,1.00
16,38,2,9,1.00
16,38,2,10,1.00
16,38,2,11,1.00
16,38,2,12,1.00
16,38,2,13,1.00
16,38,2,14,1.00
16,38,2,15,1.00
16,38,2,16,1.00
16,38,2,17,1.00
16,38,2,18,1.00
16,38,2,19,1.00
16,38,2,20,1.00
16,38,2,21,1.00
16,38,2,22,1.00
16,38,2,23,1.00
16,38,2,24,1.00
16,38,2,25,1.00
16,38,2,26,1.00
16,38,2,27,1.00
16,38,2,28,1.00
16,39,1,1,0.87
16,39,1,2,0.62
16,39,1,3,0.34
16,39,1,4,0.24
16,39,1,5,0.24
16,39,1,6,0.42
16,39,1,7,0.62
16,39,1,8,0.74
16,39,1,9,0.87
16,39,1,10,0.87
16,39,1,11,0.74
16,39,1,12,0.62
16,39,1,13,0.74
16,39,1,14,0.87
16,39,1,15,0.87
16,39,1,16,0.92
16,39,1,17,1.00
16,39,1,18,1.00
16,39,1,19,1.00
16,39,1,20,1.00
16,39,1,21,1.00
16,39,1,22,1.00
16,39,1,23,1.00
16,39,1,24,1.00
16,39,1,25,1.00
16,39,1,26,1.00
16,39,1,27,1.00
16,39,1,28,1.00
16,39,2,1,1.00
16,39,2,2,1.00
16,39,2,3,1.00
16,39,2,4,1.00
16,39,2,5,1.00
16,39,2,6,1.00
16,39,2,7,1.00
16,39,2,8,1.00
16,39,2,9,1.00
16,39,2,10,1.00
16,39,2,11,1.00
16,39,2,12,1.00
16,39,2,13,1.00
16,39,2,14,1.00
16,39,2,15,1.00
16,39,2,16,1.00
16,39,2,17,1.00
16,39,2,18,1.00
16,39,2,19,1.00
16,39,2,20,1.00
16,39,2,21,1.00
16,39,2,22,1.00
16,39,2,23,1.00
16,39,2,24,1.00
16,39,2,25,1.00
16,39,2,26,1.00
16,39,2,27,1.00
16,39,2,28,1.00
16,40,1,1,0.87
16,40,1,2,0.87
16,40,1,3,0.62
16,40,1,4,0.42
16,40,1,5,0.34
16,40,1,6,0.42
16,40,1,7,0.50
16,40,1,8,0.74
16,40,1,9,0.87
16,40,1,10,0.92
16,40,1,11,0.92
16,40,1,12,1.00
16,40,1,13,1.00
16,40,1,14,1.00
16,40,1,15,1.00
16,40,1,16,1.00
16,40,1,17,1.00
16,40,1,18,1.00
16,40,1,19,1.00
16,40,1,20,1.00
16,40,1,21,1.00
16,40,1,22,1.00
16,40,1,23,1.00
16,40,1,24,1.00
16,40,1,25,1.00
16,40,1,26,1.00
16,40,1,27,1.00
16,40,1,28,1.00
16,40,2,1,1.00
16,40,2,2,1.00
16,40,2,3,1.00
16,40,2,4,1.00
16,40,2,5,1.00
16,40,2,6,1.00
16,40,2,7,1.00
16,40,2,8,1.00
16,40,2,9,1.00
16,40,2,10,1.00
16,40,2,11,1.00
16,40,2,12,1.00
16,40,2,13,1.00
16,40,2,14,1.00
16,40,2,15,1.00
16,40,2,16,1.00
16,40,2,17,1.00
16,40,2,18,1.00
16,40,2,19,1.00
16,40,2,20,1.00
16,40,2,21,1.00
16,40,2,22,1.00
16,40,2,23,1.00
16,40,2,24,1.00
16,40,2,25,1.00
16,40,2,26,1.00
16,40,2,27,1.00
16,40,2,28,1.00
16,41,1,1,0.74
16,41,1,2,0.50
16,41,1,3,0.50
16,41,1,4,0.50
16,41,1,5,0.62
16,41,1,6,0.50
16,41,1,7,0.42
16,41,1,8,0.34
16,41,1,9,0.34
16,41,1,10,0.42
16,41,1,11,0.62
16,41,1,12,0.87
16,41,1,13,0.92
16,41,1,14,1.00
16,41,1,15,1.00
16,41,1,16,1.00
16,41,1,17,1.00
16,41,1,18,1.00
16,41,1,19,1.00
16,41,1,20,1.00
16,41,1,21,1.00
16,41,1,22,1.00
16,41,1,23,1.00
16,41,1,24,1.00
16,41,1,25,1.00
16,41,1,26,1.00
16,41,1,27,1.00
16,41,1,28,1.00
16,41,2,1,1.00
16,41,2,2,1.00
16,41,2,3,1.00
16,41,2,4,1.00
16,41,2,5,1.00
16,41,2,6,1.00
16,41,2,7,1.00
16,41,2,8,1.00
16,41,2,9,1.00
16,41,2,10,1.00
16,41,2,11,1.00
16,41,2,12,1.00
16,41,2,13,1.00
16,41,2,14,1.00
16,41,2,15,1.00
16,41,2,16,1.00
16,41,2,17,1.00
16,41,2,18,1.00
16,41,2,19,1.00
16,41,2,20,1.00
16,41,2,21,1.00
16,41,2,22,1.00
16,41,2,23,1.00
16,41,2,24,1.00
16,41,2,25,1.00
16,41,2,26,1.00
16,41,2,27,1.00
16,41,2,28,1.00
16,42,1,1,0.87
16,42,1,2,0.87
16,42,1,3,0.74
16,42,1,4,0.74
16,42,1,5,0.50
16,42,1,6,0.34
16,42,1,7,0.24
16,42,1,8,0.14
16,42,1,9,0.24
16,42,1,10,0.34
16,42,1,11,0.24
16,42,1,12,0.34
16,42,1,13,0.42
16,42,1,14,0.62
16,42,1,15,0.42
16,42,1,16,0.42
16,42,1,17,0.62
16,42,1,18,0.50
16,42,1,19,0.50
16,42,1,20,0.50
16,42,1,21,0.62
16,42,1,22,0.50
16,42,1,23,0.50
16,42,1,24,0.62
16,42,1,25,0.74
16,42,1,26,0.62
16,42,1,27,0.62
16,42,1,28,0.42
16,42,2,1,1.00
16,42,2,2,1.00
16,42,2,3,1.00
16,42,2,4,1.00
16,42,2,5,1.00
16,42,2,6,1.00
16,42,2,7,1.00
16,42,2,8,1.00
16,42,2,9,1.00
16,42,2,10,1.00
16,42,2,11,1.00
16,42,2,12,1.00
16,42,2,13,1.00
16,42,2,14,1.00
16,42,2,15,1.00
16,42,2,16,1.00
16,42,2,17,1.00
16,42,2,18,1.00
16,42,2,19,1.00
16,42,2,20,1.00
16,42,2,21,1.00
16,42,2,22,1.00
16,42,2,23,1.00
16,42,2,24,1.00
16,42,2,25,1.00
16,42,2,26,1.00
16,42,2,27,1.00
16,42,2,28,1.00
16,43,1,1,0.87
16,43,1,2,0.74
16,43,1,3,0.62
16,43,1,4,0.62
16,43,1,5,0.42
16,43,1,6,0.34
16,43,1,7,0.24
16,43,1,8,0.14
16,43,1,9,0.34
16,43,1,10,0.34
16,43,1,11,0.24
16,43,1,12,0.34
16,43,1,13,0.42
16,43,1,14,0.50
16,43,1,15,0.50
16,43,1,16,0.50
16,43,1,17,0.50
16,43,1,18,0.42
16,43,1,19,0.42
16,43,1,20,0.50
16,43,1,21,0.62
16,43,1,22,0.62
16,43,1,23,0.62
16,43,1,24,0.74
16,43,1,25,0.87
16,43,1,26,0.87
16,43,1,27,0.92
16,43,1,28,0.92
16,43,2,1,1.00
16,43,2,2,1.00
16,43,2,3,1.00
16,43,2,4,1.00
16,43,2,5,1.00
16,43,2,6,1.00
16,43,2,7,1.00
16,43,2,8,1.00
16,43,2,9,1.00
16,43,2,10,1.00
16,43,2,11,1.00
16,43,2,12,1.00
16,43,2,13,1.00
16,43,2,14,1.00
16,43,2,15,1.00
16,43,2,16,1.00
16,43,2,17,1.00
16,43,2,18,1.00
16,43,2,19,1.00
16,43,2,20,1.00
16,43,2,21,1.00
16,43,2,22,1.00
16,43,2,23,1.00
16,43,2,24,1.00
16,43,2,25,1.00
16,43,2,26,1.00
16,43,2,27,1.00
16,43,2,28,1.00
16,44,1,1,0.74
16,44,1,2,0.50
16,44,1,3,0.34
16,44,1,4,0.24
16,44,1,5,0.14
16,44,1,6,0.14
16,44,1,7,0.14
16,44,1,8,0.14
16,44,1,9,0.14
16,44,1,10,0.24
16,44,1,11,0.42
16,44,1,12,0.74
16,44,1,13,0.87
16,44,1,14,0.92
16,44,1,15,1.00
16,44,1,16,1.00
16,44,1,17,1.00
16,44,1,18,1.00
16,44,1,19,1.00
16,44,1,20,1.00
16,44,1,21,1.00
16,44,1,22,1.00
16,44,1,23,1.00
16,44,1,24,1.00
16,44,1,25,1.00
16,44,1,26,1.00
16,44,1,27,1.00
16,44,1,28,1.00
16,44,2,1,1.00
16,44,2,2,1.00
16,44,2,3,1.00
16,44,2,4,1.00
16,44,2,5,1.00
16,44,2,6,1.00
16,44,2,7,1.00
16,44,2,8,1.00
16,44,2,9,1.00
16,44,2,10,1.00
16,44,2,11,1.00
16,44,2,12,1.00
16,44,2,13,1.00
16,44,2,14,1.00
16,44,2,15,1.00
16,44,2,16,1.00
16,44,2,17,1.00
16,44,2,18,1.00
16,44,2,19,1.00
16,44,2,20,1.00
16,44,2,21,1.00
16,44,2,22,1.00
16,44,2,23,1.00
16,44,2,24,1.00
16,44,2,25,1.00
16,44,2,26,1.00
16,44,2,27,1.00
16,44,2,28,1.00
16,45,1,1,0.87
16,45,1,2,0.74
16,45,1,3,0.62
16,45,1,4,0.62
16,45,1,5,0.62
16,45,1,6,0.50
16,45,1,7,0.50
16,45,1,8,0.50
16,45,1,9,0.50
16,45,1,10,0.50
16,45,1,11,0.42
16,45,1,12,0.50
16,45,1,13,0.62
16,45,1,14,0.62
16,45,1,15,0.62
16,45,1,16,0.62
16,45,1,17,0.74
16,45,1,18,0.62
16,45,1,19,0.50
16,45,1,20,0.62
16,45,1,21,0.74
16,45,1,22,0.87
16,45,1,23,0.87
16,45,1,24,0.87
16,45,1,25,0.74
16,45,1,26,0.87
16,45,1,27,0.87
16,45,1,28,0.92
16,45,2,1,1.00
16,45,2,2,1.00
16,45,2,3,1.00
16,45,2,4,1.00
16,45,2,5,1.00
16,45,2,6,1.00
16,45,2,7,1.00
16,45,2,8,1.00
16,45,2,9,1.00
16,45,2,10,1.00
16,45,2,11,1.00
16,45,2,12,1.00
16,45,2,13,1.00
16,45,2,14,1.00
16,45,2,15,1.00
16,45,2,16,1.00
16,45,2,17,1.00
16,45,2,18,1.00
16,45,2,19,1.00
16,45,2,20,1.00
16,45,2,21,1.00
16,45,2,22,1.00
16,45,2,23,1.00
16,45,2,24,1.00
16,45,2,25,1.00
16,45,2,26,1.00
16,45,2,27,1.00
16,45,2,28,1.00
16,46,1,1,0.74
16,46,1,2,0.50
16,46,1,3,0.34
16,46,1,4,0.14
16,46,1,5,0.14
16,46,1,6,0.14
16,46,1,7,0.42
16,46,1,8,0.62
16,46,1,9,0.87
16,46,1,10,0.92
16,46,1,11,1.00
16,46,1,12,1.00
16,46,1,13,1.00
16,46,1,14,1.00
16,46,1,15,1.00
16,46,1,16,1.00
16,46,1,17,1.00
16,46,1,18,1.00
16,46,1,19,1.00
16,46,1,20,1.00
16,46,1,21,1.00
16,46,1,22,1.00
16,46,1,23,1.00
16,46,1,24,1.00
16,46,1,25,1.00
16,46,1,26,1.00
16,46,1,27,1.00
16,46,1,28,1.00
16,46,2,1,1.00
16,46,2,2,1.00
16,46,2,3,1.00
16,46,2,4,1.00
16,46,2,5,1.00
16,46,2,6,1.00
16,46,2,7,1.00
16,46,2,8,1.00
16,46,2,9,1.00
16,46,2,10,1.00
16,46,2,11,1.00
16,46,2,12,1.00
16,46,2,13,1.00
16,46,2,14,1.00
16,46,2,15,1.00
16,46,2,16,1.00
16,46,2,17,1.00
16,46,2,18,1.00
16,46,2,19,1.00
16,46,2,20,1.00
16,46,2,21,1.00
16,46,2,22,1.00
16,46,2,23,1.00
16,46,2,24,1.00
16,46,2,25,1.00
16,46,2,26,1.00
16,46,2,27,1.00
16,46,2,28,1.00
16,47,1,1,0.87
16,47,1,2,0.74
16,47,1,3,0.50
16,47,1,4,0.62
16,47,1,5,0.74
16,47,1,6,0.87
16,47,1,7,0.92
16,47,1,8,1.00
16,47,1,9,1.00
16,47,1,10,1.00
16,47,1,11,1.00
16,47,1,12,1.00
16,47,1,13,1.00
16,47,1,14,1.00
16,47,1,15,1.00
16,47,1,16,1.00
16,47,1,17,1.00
16,47,1,18,1.00
16,47,1,19,1.00
16,47,1,20,1.00
16,47,1,21,1.00
16,47,1,22,1.00
16,47,1,23,1.00
16,47,1,24,1.00
16,47,1,25,1.00
16,47,1,26,1.00
16,47,1,27,1.00
16,47,1,28,1.00
16,47,2,1,1.00
16,47,2,2,1.00
16,47,2,3,1.00
16,47,2,4,1.00
16,47,2,5,1.00
16,47,2,6,1.00
16,47,2,7,1.00
16,47,2,8,1.00
16,47,2,9,1.00
16,47,2,10,1.00
16,47,2,11,1.00
16,47,2,12,1.00
16,47,2,13,1.00
16,47,2,14,1.00
16,47,2,15,1.00
16,47,2,16,1.00
16,47,2,17,1.00
16,47,2,18,1.00
16,47,2,19,1.00
16,47,2,20,1.00
16,47,2,21,1.00
16,47,2,22,1.00
16,47,2,23,1.00
16,47,2,24,1.00
16,47,2,25,1.00
16,47,2,26,1.00
16,47,2,27,1.00
16,47,2,28,1.00
16,48,1,1,0.87
16,48,1,2,0.50
16,48,1,3,0.50
16,48,1,4,0.62
16,48,1,5,0.74
16,48,1,6,0.92
16,48,1,7,0.92
16,48,1,8,1.00
16,48,1,9,1.00
16,48,1,10,1.00
16,48,1,11,1.00
16,48,1,12,1.00
16,48,1,13,1.00
16,48,1,14,1.00
16,48,1,15,1.00
16,48,1,16,1.00
16,48,1,17,1.00
16,48,1,18,1.00
16,48,1,19,1.00
16,48,1,20,1.00
16,48,1,21,1.00
16,48,1,22,1.00
16,48,1,23,1.00
16,48,1,24,1.00
16,48,1,25,1.00
16,48,1,26,1.00
16,48,1,27,1.00
16,48,1,28,1.00
16,48,2,1,1.00
16,48,2,2,1.00
16,48,2,3,1.00
16,48,2,4,1.00
16,48,2,5,1.00
16,48,2,6,1.00
16,48,2,7,1.00
16,48,2,8,1.00
16,48,2,9,1.00
16,48,2,10,1.00
16,48,2,11,1.00
16,48,2,12,1.00
16,48,2,13,1.00
16,48,2,14,1.00
16,48,2,15,1.00
16,48,2,16,1.00
16,48,2,17,1.00
16,48,2,18,1.00
16,48,2,19,1.00
16,48,2,20,1.00
16,48,2,21,1.00
16,48,2,22,1.00
16,48,2,23,1.00
16,48,2,24,1.00
16,48,2,25,1.00
16,48,2,26,1.00
16,48,2,27,1.00
16,48,2,28,1.00
16,49,1,1,0.74
16,49,1,2,0.50
16,49,1,3,0.34
16,49,1,4,0.14
16,49,1,5,0.14
16,49,1,6,0.14
16,49,1,7,0.14
16,49,1,8,0.14
16,49,1,9,0.24
16,49,1,10,0.24
16,49,1,11,0.24
16,49,1,12,0.24
16,49,1,13,0.34
16,49,1,14,0.34
16,49,1,15,0.24
16,49,1,16,0.24
16,49,1,17,0.42
16,49,1,18,0.62
16,49,1,19,0.74
16,49,1,20,0.74
16,49,1,21,0.74
16,49,1,22,0.62
16,49,1,23,0.50
16,49,1,24,0.34
16,49,1,25,0.50
16,49,1,26,0.62
16,49,1,27,0.87
16,49,1,28,0.92
16,49,2,1,1.00
16,49,2,2,1.00
16,49,2,3,1.00
16,49,2,4,1.00
16,49,2,5,1.00
16,49,2,6,1.00
16,49,2,7,1.00
16,49,2,8,1.00
16,49,2,9,1.00
16,49,2,10,1.00
16,49,2,11,1.00
16,49,2,12,1.00
16,49,2,13,1.00
16,49,2,14,1.00
16,49,2,15,1.00
16,49,2,16,1.00
16,49,2,17,1.00
16,49,2,18,1.00
16,49,2,19,1.00
16,49,2,20,1.00
16,49,2,21,1.00
16,49,2,22,1.00
16,49,2,23,1.00
16,49,2,24,1.00
16,49,2,25,1.00
16,49,2,26,1.00
16,49,2,27,1.00
16,49,2,28,1.00
16,50,1,1,0.87
16,50,1,2,0.62
16,50,1,3,0.50
16,50,1,4,0.62
16,50,1,5,0.42
16,50,1,6,0.34
16,50,1,7,0.24
16,50,1,8,0.34
16,50,1,9,0.34
16,50,1,10,0.42
16,50,1,11,0.42
16,50,1,12,0.34
16,50,1,13,0.34
16,50,1,14,0.42
16,50,1,15,0.42
16,50,1,16,0.42
16,50,1,17,0.50
16,50,1,18,0.42
16,50,1,19,0.34
16,50,1,20,0.24
16,50,1,21,0.34
16,50,1,22,0.42
16,50,1,23,0.62
16,50,1,24,0.74
16,50,1,25,0.62
16,50,1,26,0.42
16,50,1,27,0.50
16,50,1,28,0.62
16,50,2,1,1.00
16,50,2,2,1.00
16,50,2,3,1.00
16,50,2,4,1.00
16,50,2,5,1.00
16,50,2,6,1.00
16,50,2,7,1.00
16,50,2,8,1.00
16,50,2,9,1.00
16,50,2,10,1.00
16,50,2,11,1.00
16,50,2,12,1.00
16,50,2,13,1.00
16,50,2,14,1.00
16,50,2,15,1.00
16,50,2,16,1.00
16,50,2,17,1.00
16,50,2,18,1.00
16,50,2,19,1.00
16,50,2,20,1.00
16,50,2,21,1.00
16,50,2,22,1.00
16,50,2,23,1.00
16,50,2,24,1.00
16,50,2,25,1.00
16,50,2,26,1.00
16,50,2,27,1.00
16,50,2,28,1.00
16,51,1,1,0.87
16,51,1,2,0.62
16,51,1,3,0.42
16,51,1,4,0.34
16,51,1,5,0.24
16,51,1,6,0.14
16,51,1,7,0.14
16,51,1,8,0.34
16,51,1,9,0.24
16,51,1,10,0.24
16,51,1,11,0.24
16,51,1,12,0.34
16,51,1,13,0.34
16,51,1,14,0.34
16,51,1,15,0.34
16,51,1,16,0.42
16,51,1,17,0.50
16,51,1,18,0.62
16,51,1,19,0.62
16,51,1,20,0.62
16,51,1,21,0.42
16,51,1,22,0.34
16,51,1,23,0.24
16,51,1,24,0.42
16,51,1,25,0.62
16,51,1,26,0.87
16,51,1,27,0.92
16,51,1,28,1.00
16,51,2,1,1.00
16,51,2,2,1.00
16,51,2,3,1.00
16,51,2,4,1.00
16,51,2,5,1.00
16,51,2,6,1.00
16,51,2,7,1.00
16,51,2,8,1.00
16,51,2,9,1.00
16,51,2,10,1.00
16,51,2,11,1.00
16,51,2,12,1.00
16,51,2,13,1.00
16,51,2,14,1.00
16,51,2,15,1.00
16,51,2,16,1.00
16,51,2,17,1.00
16,51,2,18,1.00
16,51,2,19,1.00
16,51,2,20,1.00
16,51,2,21,1.00
16,51,2,22,1.00
16,51,2,23,1.00
16,51,2,24,1.00
16,51,2,25,1.00
16,51,2,26,1.00
16,51,2,27,1.00
16,51,2,28,1.00
16,52,1,1,0.87
16,52,1,2,0.62
16,52,1,3,0.42
16,52,1,4,0.42
16,52,1,5,0.42
16,52,1,6,0.42
16,52,1,7,0.34
16,52,1,8,0.34
16,52,1,9,0.34
16,52,1,10,0.34
16,52,1,11,0.34
16,52,1,12,0.42
16,52,1,13,0.50
16,52,1,14,0.50
16,52,1,15,0.50
16,52,1,16,0.42
16,52,1,17,0.42
16,52,1,18,0.62
16,52,1,19,0.74
16,52,1,20,0.87
16,52,1,21,0.92
16,52,1,22,1.00
16,52,1,23,1.00
16,52,1,24,1.00
16,52,1,25,1.00
16,52,1,26,1.00
16,52,1,27,1.00
16,52,1,28,1.00
16,52,2,1,1.00
16,52,2,2,1.00
16,52,2,3,1.00
16,52,2,4,1.00
16,52,2,5,1.00
16,52,2,6,1.00
16,52,2,7,1.00
16,52,2,8,1.00
16,52,2,9,1.00
16,52,2,10,1.00
16,52,2,11,1.00
16,52,2,12,1.00
16,52,2,13,1.00
16,52,2,14,1.00
16,52,2,15,1.00
16,52,2,16,1.00
16,52,2,17,1.00
16,52,2,18,1.00
16,52,2,19,1.00
16,52,2,20,1.00
16,52,2,21,1.00
16,52,2,22,1.00
16,52,2,23,1.00
16,52,2,24,1.00
16,52,2,25,1.00
16,52,2,26,1.00
16,52,2,27,1.00
16,52,2,28,1.00
16,53,1,1,0.87
16,53,1,2,0.62
16,53,1,3,0.50
16,53,1,4,0.50
16,53,1,5,0.42
16,53,1,6,0.34
16,53,1,7,0.42
16,53,1,8,0.42
16,53,1,9,0.42
16,53,1,10,0.34
16,53,1,11,0.42
16,53,1,12,0.62
16,53,1,13,0.74
16,53,1,14,0.74
16,53,1,15,0.87
16,53,1,16,0.87
16,53,1,17,0.62
16,53,1,18,0.50
16,53,1,19,0.62
16,53,1,20,0.74
16,53,1,21,0.87
16,53,1,22,0.92
16,53,1,23,0.92
16,53,1,24,1.00
16,53,1,25,1.00
16,53,1,26,1.00
16,53,1,27,1.00
16,53,1,28,1.00
16,53,2,1,1.00
16,53,2,2,1.00
16,53,2,3,1.00
16,53,2,4,1.00
16,53,2,5,1.00
16,53,2,6,1.00
16,53,2,7,1.00
16,53,2,8,1.00
16,53,2,9,1.00
16,53,2,10,1.00
16,53,2,11,1.00
16,53,2,12,1.00
16,53,2,13,1.00
16,53,2,14,1.00
16,53,2,15,1.00
16,53,2,16,1.00
16,53,2,17,1.00
16,53,2,18,1.00
16,53,2,19,1.00
16,53,2,20,1.00
16,53,2,21,1.00
16,53,2,22,1.00
16,53,2,23,1.00
16,53,2,24,1.00
16,53,2,25,1.00
16,53,2,26,1.00
16,53,2,27,1.00
16,53,2,28,1.00
16,54,1,1,0.87
16,54,1,2,0.62
16,54,1,3,0.50
16,54,1,4,0.50
16,54,1,5,0.42
16,54,1,6,0.42
16,54,1,7,0.42
16,54,1,8,0.42
16,54,1,9,0.34
16,54,1,10,0.34
16,54,1,11,0.24
16,54,1,12,0.24
16,54,1,13,0.42
16,54,1,14,0.50
16,54,1,15,0.50
16,54,1,16,0.50
16,54,1,17,0.50
16,54,1,18,0.42
16,54,1,19,0.34
16,54,1,20,0.42
16,54,1,21,0.62
16,54,1,22,0.74
16,54,1,23,0.92
16,54,1,24,0.92
16,54,1,25,1.00
16,54,1,26,1.00
16,54,1,27,1.00
16,54,1,28,1.00
16,54,2,1,1.00
16,54,2,2,1.00
16,54,2,3,1.00
16,54,2,4,1.00
16,54,2,5,1.00
16,54,2,6,1.00
16,54,2,7,1.00
16,54,2,8,1.00
16,54,2,9,1.00
16,54,2,10,1.00
16,54,2,11,1.00
16,54,2,12,1.00
16,54,2,13,1.00
16,54,2,14,1.00
16,54,2,15,1.00
16,54,2,16,1.00
16,54,2,17,1.00
16,54,2,18,1.00
16,54,2,19,1.00
16,54,2,20,1.00
16,54,2,21,1.00
16,54,2,22,1.00
16,54,2,23,1.00
16,54,2,24,1.00
16,54,2,25,1.00
16,54,2,26,1.00
16,54,2,27,1.00
16,54,2,28,1.00
16,55,1,1,0.87
16,55,1,2,0.62
16,55,1,3,0.50
16,55,1,4,0.50
16,55,1,5,0.42
16,55,1,6,0.34
16,55,1,7,0.24
16,55,1,8,0.34
16,55,1,9,0.34
16,55,1,10,0.34
16,55,1,11,0.24
16,55,1,12,0.24
16,55,1,13,0.34
16,55,1,14,0.42
16,55,1,15,0.50
16,55,1,16,0.62
16,55,1,17,0.62
16,55,1,18,0.50
16,55,1,19,0.42
16,55,1,20,0.34
16,55,1,21,0.50
16,55,1,22,0.62
16,55,1,23,0.87
16,55,1,24,0.92
16,55,1,25,1.00
16,55,1,26,1.00
16,55,1,27,1.00
16,55,1,28,1.00
16,55,2,1,1.00
16,55,2,2,1.00
16,55,2,3,1.00
16,55,2,4,1.00
16,55,2,5,1.00
16,55,2,6,1.00
16,55,2,7,1.00
16,55,2,8,1.00
16,55,2,9,1.00
16,55,2,10,1.00
16,55,2,11,1.00
16,55,2,12,1.00
16,55,2,13,1.00
16,55,2,14,1.00
16,55,2,15,1.00
16,55,2,16,1.00
16,55,2,17,1.00
16,55,2,18,1.00
16,55,2,19,1.00
16,55,2,20,1.00
16,55,2,21,1.00
16,55,2,22,1.00
16,55,2,23,1.00
16,55,2,24,1.00
16,55,2,25,1.00
16,55,2,26,1.00
16,55,2,27,1.00
